0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 0.0 0.0
2.15 0.0 0.0
2.25 0.0 0.0
2.35 0.001544259330974406 7.400007400007394e-5
2.45 0.15362261385218326 0.008075258075258171
2.5500000000000003 1.8200241448859682 0.11076423576423589
2.6500000000000004 6.429466854615163 0.5025321900321902
2.75 11.282385172582773 1.242861305361307
2.85 13.438065152466633 2.18993043993044
2.95 12.776241902358294 3.154646279646282
3.0500000000000003 11.034385969017924 4.045276482776486
3.1500000000000004 9.158889851796632 4.833793521293514
3.25 7.521152967529098 5.5230741480741505
3.35 6.2419167688491 6.130859880859888
3.45 5.281633432887096 6.67630055130054
3.5500000000000003 4.550548736212363 7.173877048877052
3.6500000000000004 4.01056759109625 7.637462074962069
3.75 3.6375229054153713 8.08127983127982
3.85 3.376653780918787 8.515533078033087
3.95 3.1972488612280414 8.948350260850264
4.05 3.1160322928406385 9.391800329300331
4.15 3.0560610568762545 9.8484570984571
4.25 3.084186831431378 10.331793206793202
4.3500000000000005 3.138331404647904 10.847030284530291
4.45 3.2773263700761013 11.41010841010841
4.55 3.4698648917086796 12.033360158360159
4.65 3.711414228370136 12.729622229622237
4.75 3.984445150563526 13.509599197099208
4.8500000000000005 4.2819490367869335 14.383477633477627
4.95 4.610002334186979 15.36350223850225
5.050000000000001 4.826812898714474 16.431494431494432
5.15 5.010929891513752 17.584568209568186
5.25 5.196604379648086 18.827256077256067
5.3500000000000005 5.316397316270181 20.14748214748217
5.45 5.378313403043335 21.533478095978086
5.550000000000001 5.354260958329839 22.96437358937363
5.65 5.26437708630631 24.42240167240167
5.75 5.130670830623445 25.894142894142934
5.8500000000000005 4.883064934204604 27.34400090650091
5.95 4.649788899645759 28.772197709697693
6.050000000000001 4.412653707195441 30.173497798497806
6.15 4.204107837815838 31.553069615569665
6.25 4.011305363961051 32.91252728752726
6.3500000000000005 3.8583185464865424 34.26231407481406
6.45 3.7765972095765092 35.62545093795093
6.550000000000001 3.647706805446097 36.983206608206515
6.65 3.59584010911722 38.36283623783626
6.75 3.5745150731956117 39.775839900839884
6.8500000000000005 3.5852436948439568 41.235387297887286
6.95 3.6185840754737266 42.75183150183148
7.050000000000001 3.694251157823102 44.34485653235656
7.15 3.7524743149321145 46.00921763421768
7.25 3.8322728560195665 47.75684963184966
7.3500000000000005 3.9114706736954354 49.590143652643704
7.45 3.977130487882967 51.50527944277944
7.550000000000001 4.081364666543842 53.523721648721704
7.65 4.111190633134122 55.61112961112959
7.75 4.104077330834791 57.74975949975951
7.8500000000000005 4.116353864931165 59.95049857549855
7.95 4.098137467885654 62.197675010174905
8.05 4.056985464534997 64.47860241610238
8.15 4.011955959256752 66.79060060310064
8.25 3.9474738172071473 69.12160524660521
8.35 3.878366473654702 71.46765734265732
8.450000000000001 3.80352886530606 73.82387751137755
8.55 3.7314827601664753 76.19050162800147
8.65 3.65625343543445 78.5639730639731
8.75 3.572547662405155 80.93703749953744
8.85 3.5047007947941764 83.31854950604938
8.950000000000001 3.4429868971471986 85.71129564879568
9.05 3.4164319725414773 88.13893976393962
9.15 3.372237405114346 90.5884277759278
9.25 3.339284957912588 93.06728687978695
9.35 3.3338240848165883 95.5958902208901
9.450000000000001 3.3240845330679503 98.1713240463241
9.55 3.339261703498134 100.81356143856142
9.65 3.3302294599394857 103.5041255041256
9.75 3.339781069250849 106.25861869611862
9.850000000000001 3.3514855383288573 109.07975589225589
9.950000000000001 3.3759689907997137 111.97949504199497
10.05 3.3647552643642213 114.9279863654863
